"","zpid","bathrooms","bedrooms","sqft","st","city","state","lat","long","valuation","lowval","highval","nb","nbid"
"1328","64540324",NA,NA,"989","219 17th St","Brooklyn","NY","40.664153","-73.991932","1075706","1000407","1194034","Greenwood","273903"
"1329","94716895","1.0","2","2100","599 4th Ave","Brooklyn","NY","40.664661","-73.993156","","","","Greenwood","273903"
"1330","62646395","1.0","1","9100","330 Prospect Ave","Brooklyn","NY","40.66204","-73.987545","","","","Park Slope","197044"
"1331","64463576",NA,NA,"4035","393 17th St # 1A","Brooklyn","NY","40.660595","-73.98564","","","","Park Slope","197044"
"1332","64523299",NA,NA,"1185","393 17th St APT 2B","Brooklyn","NY","40.660371","-73.985683","1133018","1031046","1257650","Park Slope","197044"
"1333","64580892",NA,NA,"1185","393 17th St APT 2A","Brooklyn","NY","40.660371","-73.985683","1133018","1031046","1257650","Park Slope","197044"
"1334","64644684",NA,NA,"1665","393 17th St APT 1A","Brooklyn","NY","40.660371","-73.985683","1364458","1268946","1487259","Park Slope","197044"
"1335","79717464","1.0","1","500","394 Prospect Ave","Brooklyn","NY","40.660785","-73.985079","557813","485297","602438","Park Slope","197044"
"1336","64698908",NA,NA,"8300","466 Prospect Ave","Brooklyn","NY","40.65903","-73.98259","","","","Park Slope","197044"
"1337","62646397",NA,NA,"7780","261 Prospect Park W","Brooklyn","NY","40.65848","-73.98163","3645335","3463068","3827602","Windsor Terrace","270968"
"1338","62646397",NA,NA,"7780","261 Prospect Park W","Brooklyn","NY","40.65848","-73.98163","3645335","3463068","3827602","Windsor Terrace","270968"
"1339","62646409",NA,NA,"1327","248 17th St","Brooklyn","NY","40.663155","-73.99082","","","","Greenwood","273903"
"1340","62646414","1.0","2","5200","329A 18th St","Brooklyn","NY","40.661495","-73.988655","","","","Greenwood","273903"
"1341","64842502","2.0","2","1000","319 18th St","Brooklyn","NY","40.661635","-73.988904","","","","Greenwood","273903"
"1342","89068240",NA,NA,"8205","639 6th Ave","Brooklyn","NY","40.661937","-73.988876","","","","Greenwood","273903"
"1343","62646415",NA,NA,"15552","418 17th St","Brooklyn","NY","40.659825","-73.985325","3778795","3363128","4081099","Park Slope","197044"
"1344","68312877",NA,NA,"6782","1702 8th Ave","Brooklyn","NY","40.659639","-73.9848","","","","Park Slope","197044"
"1345","62646416","1.0","2","750","274 Prospect Park W","Brooklyn","NY","40.658325","-73.98263","","","","Park Slope","197044"
"1346","62646417","1.0","1","17052","468 17th St","Brooklyn","NY","40.65869","-73.983705","381988","355249","420187","Park Slope","197044"
"1347","89069458",NA,NA,"11102","444 17th St","Brooklyn","NY","40.659399","-73.984251","","","","Park Slope","197044"
"1348","2099266846","1.5","1",NA,"444 17th St","Brooklyn","NY","40.6594","-73.98425","948979","882550","1072346","Park Slope","197044"
"1349","83046993",NA,NA,"11966","485 18th St","Brooklyn","NY","40.658218","-73.983314","","","","Park Slope","197044"
"1350","83045655","2.0","1","1038","485 18th St","Brooklyn","NY","40.658218","-73.983315","904740","841408","968072","Park Slope","197044"
"1351","89071049",NA,NA,"4863","493 18th St","Brooklyn","NY","40.658077","-73.983085","2235249","1989372","2436421","Park Slope","197044"
"1352","89070385",NA,NA,"3924","481 18th St","Brooklyn","NY","40.658332","-73.983505","","","","Park Slope","197044"
"1353","62646418","1.0","2","1206","279 Prospect Park W","Brooklyn","NY","40.6577","-73.98222","","","","Windsor Terrace","270968"
"1354","2105494244",NA,NA,NA,"655 5th Ave","Brooklyn","NY","40.6624","-73.9919","","","","Greenwood","273903"
"1355","68312882","1.0","2","1961","260 18th St","Brooklyn","NY","40.662544","-73.990984","","","","Greenwood","273903"
"1356","112499483","1.0","2","675","277 19th St","Brooklyn","NY","40.661834","-73.990745","","","","Greenwood","273903"
"1357","112505344",NA,NA,"6792","272 19th St","Brooklyn","NY","40.661552","-73.991218","","","","Greenwood","273903"
"1358","68312014",NA,NA,"971","315 20th St APT 2D","Brooklyn","NY","40.744186","-74.00074","1069750","994867","1198120","Chelsea","276254"
"1359","68312883",NA,NA,"153","315 20th St # P1","Brooklyn","NY","40.744186","-74.00074","1141565","1004577","1278553","Chelsea","276254"
"1360","68312884",NA,NA,"153","315 20th St # P2","Brooklyn","NY","40.744186","-74.00074","1141565","1004577","1278553","Chelsea","276254"
"1361","68312885",NA,NA,"153","315 20th St # P3","Brooklyn","NY","40.744186","-74.00074","1141565","1004577","1278553","Chelsea","276254"
"1362","68312886",NA,NA,"153","315 20th St # P4","Brooklyn","NY","40.744186","-74.00074","1141565","1004577","1278553","Chelsea","276254"
"1363","68312888",NA,NA,"153","315 20th St # P6","Brooklyn","NY","40.744186","-74.00074","1141565","1004577","1278553","Chelsea","276254"
"1364","68312889",NA,NA,"153","315 20th St # P7","Brooklyn","NY","40.744186","-74.00074","1141565","1004577","1278553","Chelsea","276254"
"1365","68312890",NA,NA,"153","315 20th St # P8","Brooklyn","NY","40.744186","-74.00074","1141565","1004577","1278553","Chelsea","276254"
"1366","68312891",NA,NA,"153","315 20th St # P9","Brooklyn","NY","40.744186","-74.00074","1141565","1004577","1278553","Chelsea","276254"
"1367","68312892",NA,NA,"153","315 20th St # P10","Brooklyn","NY","40.744186","-74.00074","1141565","1004577","1278553","Chelsea","276254"
"1368","68312894","1.0","1","723","315 20th St APT 1A","Brooklyn","NY","40.744186","-74.00074","774880","712890","836870","Chelsea","276254"
"1369","68312895",NA,NA,"1120","315 20th St APT 1B","Brooklyn","NY","40.744186","-74.00074","","","","Chelsea","276254"
"1370","68312897",NA,NA,"935","315 20th St APT 2A","Brooklyn","NY","40.744186","-74.00074","959155","892014","1035887","Chelsea","276254"
"1371","68312899","1.5","2","935","315 20th St APT 3A","Brooklyn","NY","40.744186","-74.00074","1027961","956004","1151316","Chelsea","276254"
"1372","68312900","1.0","1","720","315 20th St APT 3B","Brooklyn","NY","40.744186","-74.00074","735962","662366","787479","Chelsea","276254"
"1373","68312902",NA,NA,"971","315 20th St APT 3D","Brooklyn","NY","40.744186","-74.000747","1065963","991346","1183219","Chelsea","276254"
"1374","68312903",NA,NA,"1569","315 20th St APT 4A","Brooklyn","NY","40.744186","-74.00074","1922038","1633732","2018140","Chelsea","276254"
"1375","72656537",NA,NA,NA,"315 20th St # P3","Brooklyn","NY","40.744186","-74.00074","1195690","1088078","1339173","Chelsea","276254"
"1376","72656538",NA,NA,NA,"315 20th St # P3","Brooklyn","NY","40.744186","-74.00074","1195690","1088078","1339173","Chelsea","276254"
"1377","68312893",NA,NA,"243","315 20th St # P11","Brooklyn","NY","40.660287","-73.990078","629663","516324","692629","Chelsea","276254"
"1378","68312887",NA,NA,"153","315 20th St # P5","Brooklyn","NY","40.660287","-73.990078","1232838","1146539","1368450","Chelsea","276254"
"1379","68312013","1.0","1","720","315 20th St APT 2B","Brooklyn","NY","40.660287","-73.990078","732595","681313","776551","Chelsea","276254"
"1380","68312896","2.0","2","970","315 20th St APT 1C","Brooklyn","NY","40.660436","-73.989959","1194067","1110482","1265711","Chelsea","276254"
"1381","68312898","1.0","1","780","315 20th St APT 2C","Brooklyn","NY","40.66026","-73.990105","840881","723158","899743","Chelsea","276254"
"1382","68312901","1.0","1","779","315 20th St APT 3C","Brooklyn","NY","40.66026","-73.990117","711507","619011","768428","Chelsea","276254"
"1383","79726589","1.0","2","13764","560 7th Ave","Brooklyn","NY","40.659649","-73.988085","","","","Greenwood","273903"
"1384","30580448",NA,NA,"1316","320 19th St","Brooklyn","NY","40.660484","-73.989445","","","","Greenwood","273903"
"1385","64516746",NA,NA,"55863","259 21st St","Brooklyn","NY","40.660915","-73.99224","","","","Greenwood","273903"
"1386","120730290",NA,NA,"150","259 21st St","Brooklyn","NY","40.660915","-73.992244","1053274","958479","1137536","Greenwood","273903"
"1387","83047235","1.0","2","18855","284 20th St","Brooklyn","NY","40.660865","-73.991584","","","","Greenwood","273903"
"1388","30580606",NA,NA,"1995","298 20th St","Brooklyn","NY","40.66063","-73.991195","","","","Greenwood","273903"
"1389","2113014117","1.0","1","732","351 21st St","Brooklyn","NY","40.659082","-73.989364","","","","Greenwood","273903"
"1390","2097632142","2.0","2","1100","318 20th St APT 3A","Brooklyn","NY","40.6602","-73.9903","1039921","987925","1091917","Greenwood","273903"
"1391","2097798560","2.0","2","1136","318 20th St APT 2B","Brooklyn","NY","40.6602","-73.9903","1085484","1031210","1139758","Greenwood","273903"
"1392","30580711","2.0","2","2625","270 21st St","Brooklyn","NY","40.660484","-73.992465","2004779","1904540","2105018","Greenwood","273903"
"1393","83045611",NA,NA,"5300","270 21st St","Brooklyn","NY","40.660472","-73.992454","","","","Greenwood","273903"
"1394","89074251",NA,NA,"6511","274 21st St","Brooklyn","NY","40.660388","-73.992309","","","","Greenwood","273903"
"1395","89069742",NA,NA,"12551","282 21st St","Brooklyn","NY","40.660198","-73.991996","","","","Greenwood","273903"
"1396","112500256",NA,NA,"4840","272 21st St","Brooklyn","NY","40.660448","-73.992391","","","","Greenwood","273903"
"1397","30580760","1.0","2","792","352 21st St","Brooklyn","NY","40.658845","-73.989735","898687","835779","961595","Greenwood","273903"
"1398","89075128",NA,NA,"8400","352 21st St","Brooklyn","NY","40.658843","-73.989776","","","","Greenwood","273903"
"1399","89071928","1.0","2","25572","708 6th Ave","Brooklyn","NY","40.659416","-73.992218","","","","Greenwood","273903"
"1400","89073464","2.0","2","9000","712 6th Ave","Brooklyn","NY","40.659336","-73.992301","","","","Greenwood","273903"
"1401","30580862",NA,NA,"12950","320 23rd St # 4A","Brooklyn","NY","40.65804","-73.9905","","","","Greenwood","273903"
"1402","83043056",NA,NA,"680","320 23rd St APT 2A","Brooklyn","NY","40.658626","-73.991848","688117","591781","756929","Greenwood","273903"
"1403","83043125",NA,NA,"890","320 23rd St APT 4B","Brooklyn","NY","40.658626","-73.991848","883888","813177","936921","Greenwood","273903"
"1404","83045774","1.5","2","980","320 23rd St APT 1B","Brooklyn","NY","40.658626","-73.991848","997721","927881","1107470","Greenwood","273903"
"1405","83046878","1.5","2","685","320 23rd St APT 3B","Brooklyn","NY","40.658626","-73.991848","705249","606514","754616","Greenwood","273903"
"1406","83047143",NA,NA,"685","320 23rd St APT 2B","Brooklyn","NY","40.658626","-73.991848","691327","601454","767373","Greenwood","273903"
"1407","83050044","1.5","1","782","320 23rd St APT 1A","Brooklyn","NY","40.657956","-73.990606","769507","684861","831068","Greenwood","273903"
"1408","83044175","1.5","1","900","320 23rd St APT 3A","Brooklyn","NY","40.658626","-73.991848","765662","673783","811602","Greenwood","273903"
"1409","83044862",NA,NA,"890","320 23rd St APT 4A","Brooklyn","NY","40.658626","-73.991848","885060","814255","938164","Greenwood","273903"
"1410","89074678",NA,NA,"12930","313 23rd St","Brooklyn","NY","40.658701","-73.991975","","","","Greenwood","273903"
"1411","89068577",NA,NA,"9538","324 22nd St","Brooklyn","NY","40.658672","-73.990997","","","","Greenwood","273903"
"1412","112507166",NA,NA,"6757","312 23rd St","Brooklyn","NY","40.658383","-73.991069","","","","Greenwood","273903"
"1413","2096488907",NA,NA,NA,"564 Pacific St # 1P","Brooklyn","NY","40.683332","-73.978268","","","","Park Slope","197044"
"1414","62646420",NA,NA,"7621","586 Pacific St","Brooklyn","NY","40.683075","-73.977645","4626531","4395204","4857858","Park Slope","197044"
"1415","64891539","3.5","3","6056","584 Pacific St","Brooklyn","NY","40.68311","-73.977745","","","","Park Slope","197044"
"1416","64832870",NA,NA,"21846","393 Dean St","Brooklyn","NY","40.68297","-73.97814","","","","Park Slope","197044"
"1417","64775978",NA,NA,"10000","405 Dean St # 3A","Brooklyn","NY","40.68279","-73.977775","","","","Park Slope","197044"
"1418","68312026",NA,NA,"1171","405 Dean St APT 4B","Brooklyn","NY","40.682792","-73.977775","1355100","1233141","1477059","Park Slope","197044"
"1419","68312923",NA,NA,"1637","405 Dean St APT 1A","Brooklyn","NY","40.682788","-73.978218","1765718","1677432","1906975","Park Slope","197044"
"1420","68312924","2.0","2","1600","405 Dean St APT 1B","Brooklyn","NY","40.682788","-73.978218","1806434","1679984","1896756","Park Slope","197044"
"1421","68312925",NA,NA,"708","405 Dean St APT 2A","Brooklyn","NY","40.682788","-73.978218","914083","840956","987210","Park Slope","197044"
"1422","68312926",NA,NA,"708","405 Dean St APT 2B","Brooklyn","NY","40.682788","-73.978218","914083","840956","987210","Park Slope","197044"
"1423","68312927",NA,NA,"712","405 Dean St APT 3A","Brooklyn","NY","40.682788","-73.978218","920494","846854","984929","Park Slope","197044"
"1424","68312929",NA,NA,"1125","405 Dean St APT 4A","Brooklyn","NY","40.682788","-73.978218","1286912","1093875","1402734","Park Slope","197044"
"1425","68312928","1.0","1","712","405 Dean St APT 3B","Brooklyn","NY","40.682788","-73.978218","914281","831996","1014852","Park Slope","197044"
"1426","68312930",NA,NA,"5560","582 Pacific St","Brooklyn","NY","40.68314","-73.977804","","","","Park Slope","197044"
"1427","30581445","1.0","2","2040","392 Dean St","Brooklyn","NY","40.682535","-73.97834","2175659","2066876","2284442","Park Slope","197044"
"1428","122025769",NA,NA,NA,"392 Dean St","Brooklyn","NY","40.682518","-73.978348","4614991","4384241","4845741","Park Slope","197044"
"1429","30581470",NA,"0","4792","413 Bergen St","Brooklyn","NY","40.681845","-73.977345","4629575","4398096","4861054","Park Slope","197044"
"1430","62646421","1.0","1","550","451 Bergen St","Brooklyn","NY","40.681264","-73.975835","590106","501590","637314","Park Slope","197044"
"1431","64570168",NA,NA,"4528","123 Saint Marks Pl","Brooklyn","NY","40.6813","-73.977984","","","","Park Slope","197044"
"1432","64513467",NA,NA,"4807","103 Saint Marks Pl","Brooklyn","NY","40.681545","-73.978625","","","","Park Slope","197044"
"1433","79721746",NA,NA,"4415","81 Saint Marks Pl","Brooklyn","NY","40.681665","-73.979463","","","","Park Slope","197044"
"1434","89068907",NA,NA,"5120","119 Saint Marks Pl","Brooklyn","NY","40.681432","-73.978858","","","","Park Slope","197044"
"1435","112498825","1.0","1","4224","99 Saint Marks Pl","Brooklyn","NY","40.681575","-73.978767","","","","Park Slope","197044"
"1436","116166415",NA,NA,"7823","392 Bergen St","Brooklyn","NY","40.681842","-73.978668","","","","Park Slope","197044"
"1437","30581589","1.0","2","600","105 Saint Marks Pl","Brooklyn","NY","40.681525","-73.978555","1182505","946004","1466306","Park Slope","197044"
"1438","112500007",NA,NA,"6534","444 Bergen St","Brooklyn","NY","40.681083","-73.976692","","","","Park Slope","197044"
"1439","116164905",NA,NA,"8106","33 Saint Marks Ave","Brooklyn","NY","40.680557","-73.976135","","","","Park Slope","197044"
"1440","120730453",NA,NA,NA,"35 Saint Marks Ave","Brooklyn","NY","40.680534","-73.976067","4597542","4367665","4827419","Park Slope","197044"
"1441","62646422","1.0","0","6500","132 Saint Marks Pl","Brooklyn","NY","40.68084","-73.97806","","","","Park Slope","197044"
"1442","62646423",NA,NA,"10107","104 Saint Marks Pl","Brooklyn","NY","40.681174","-73.978915","4667265","4293884","5087319","Park Slope","197044"
"1443","62646424","1.0","0","1000","130 Saint Marks Pl","Brooklyn","NY","40.680875","-73.97814","1039233","956094","1174333","Park Slope","197044"
"1444","62646425",NA,NA,"43680","649 Warren St","Brooklyn","NY","40.680615","-73.978265","2531757","2379852","2708980","Park Slope","197044"
"1445","79712229","1.0","2","3859","102 Saint Marks Pl","Brooklyn","NY","40.681495","-73.979286","","","","Park Slope","197044"
"1446","30581663","1.0","3","2700","118 Saint Marks Pl","Brooklyn","NY","40.681015","-73.9785","2755139","2617382","2975550","Park Slope","197044"
"1447","89069920",NA,NA,"4800","118 Saint Marks Pl","Brooklyn","NY","40.680999","-73.978515","","","","Park Slope","197044"
"1448","89068848","1.0","0","915","134 Saint Marks Pl","Brooklyn","NY","40.681284","-73.978737","","","","Park Slope","197044"
"1449","112502723",NA,NA,"3600","112 Saint Marks Pl","Brooklyn","NY","40.681072","-73.978706","","","","Park Slope","197044"
"1450","116171890","1.0","0","10855","136 Saint Marks Pl","Brooklyn","NY","40.680767","-73.977905","","","","Park Slope","197044"
"1451","116170551",NA,NA,"4958","645 Warren St","Brooklyn","NY","40.680736","-73.978607","","","","Park Slope","197044"
"1452","30581806","1.0","1","2560","82 6th Ave","Brooklyn","NY","40.679788","-73.975094","2500519","2325483","2625545","Park Slope","197044"
"1453","62646426","1.0","1","5560","82 6th Ave","Brooklyn","NY","40.679885","-73.975315","","","","Park Slope","197044"
"1454","68312933",NA,NA,"3650","67 5th Ave","Brooklyn","NY","40.680578","-73.977562","","","","Park Slope","197044"
"1455","79721377","1.0","1","3040","51 Prospect Pl","Brooklyn","NY","40.679649","-73.976044","","","","Park Slope","197044"
"1456","30581817",NA,NA,"1066","85 6th Ave APT A","Brooklyn","NY","40.679654","-73.97505","1044739","961160","1170108","Park Slope","197044"
"1457","30581818","1.5","2","1077","85 6th Ave APT B","Brooklyn","NY","40.679654","-73.97505","1227554","1104799","1338034","Park Slope","197044"
"1458","30581819",NA,NA,"941","85 6th Ave APT C","Brooklyn","NY","40.679654","-73.97505","957697","900235","1024736","Park Slope","197044"
